Geo_NAME,Geo_QName,Geo_FIPS,Geo_SUMLEV,Geo_GEOCOMP,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUNTYSC,Geo_COUSUB,Geo_TRACT,SE_T001_001
"Census Tract 381","Census Tract 381, Queens County, New York","36081038100","140","00","21","36","081","21",,"038100",5298
"Census Tract 383","Census Tract 383, Queens County, New York","36081038300","140","00","21","36","081","21",,"038300",2136
"Census Tract 384","Census Tract 384, Queens County, New York","36081038400","140","00","21","36","081","21",,"038400",2608
"Census Tract 394","Census Tract 394, Queens County, New York","36081039400","140","00","21","36","081","21",,"039400",2857
"Census Tract 398","Census Tract 398, Queens County, New York","36081039800","140","00","21","36","081","21",,"039800",1762
"Census Tract 399","Census Tract 399, Queens County, New York","36081039900","140","00","21","36","081","21",,"039900",3589
"Census Tract 400","Census Tract 400, Queens County, New York","36081040000","140","00","21","36","081","21",,"040000",1416
"Census Tract 401","Census Tract 401, Queens County, New York","36081040100","140","00","21","36","081","21",,"040100",6758
"Census Tract 402","Census Tract 402, Queens County, New York","36081040200","140","00","21","36","081","21",,"040200",1453
"Census Tract 403","Census Tract 403, Queens County, New York","36081040300","140","00","21","36","081","21",,"040300",6412
"Census Tract 404","Census Tract 404, Queens County, New York","36081040400","140","00","21","36","081","21",,"040400",3959
"Census Tract 405","Census Tract 405, Queens County, New York","36081040500","140","00","21","36","081","21",,"040500",3303
"Census Tract 407","Census Tract 407, Queens County, New York","36081040700","140","00","21","36","081","21",,"040700",7904
"Census Tract 409","Census Tract 409, Queens County, New York","36081040900","140","00","21","36","081","21",,"040900",5198
"Census Tract 410","Census Tract 410, Queens County, New York","36081041000","140","00","21","36","081","21",,"041000",495
"Census Tract 411","Census Tract 411, Queens County, New York","36081041100","140","00","21","36","081","21",,"041100",3623
"Census Tract 413","Census Tract 413, Queens County, New York","36081041300","140","00","21","36","081","21",,"041300",3536
"Census Tract 414","Census Tract 414, Queens County, New York","36081041400","140","00","21","36","081","21",,"041400",3637
"Census Tract 415","Census Tract 415, Queens County, New York","36081041500","140","00","21","36","081","21",,"041500",3604
"Census Tract 420","Census Tract 420, Queens County, New York","36081042000","140","00","21","36","081","21",,"042000",878
"Census Tract 422","Census Tract 422, Queens County, New York","36081042200","140","00","21","36","081","21",,"042200",1586
"Census Tract 426","Census Tract 426, Queens County, New York","36081042600","140","00","21","36","081","21",,"042600",475
"Census Tract 427","Census Tract 427, Queens County, New York","36081042700","140","00","21","36","081","21",,"042700",3822
"Census Tract 432","Census Tract 432, Queens County, New York","36081043200","140","00","21","36","081","21",,"043200",1109
"Census Tract 434","Census Tract 434, Queens County, New York","36081043400","140","00","21","36","081","21",,"043400",1635
"Census Tract 437","Census Tract 437, Queens County, New York","36081043700","140","00","21","36","081","21",,"043700",9321
"Census Tract 439","Census Tract 439, Queens County, New York","36081043900","140","00","21","36","081","21",,"043900",3663
"Census Tract 440","Census Tract 440, Queens County, New York","36081044000","140","00","21","36","081","21",,"044000",3359
"Census Tract 442","Census Tract 442, Queens County, New York","36081044200","140","00","21","36","081","21",,"044200",1964
"Census Tract 443","Census Tract 443, Queens County, New York","36081044300","140","00","21","36","081","21",,"044300",8347
"Census Tract 446.01","Census Tract 446.01, Queens County, New York","36081044601","140","00","21","36","081","21",,"044601",2442
"Census Tract 446.02","Census Tract 446.02, Queens County, New York","36081044602","140","00","21","36","081","21",,"044602",4128
"Census Tract 448","Census Tract 448, Queens County, New York","36081044800","140","00","21","36","081","21",,"044800",2371
"Census Tract 450","Census Tract 450, Queens County, New York","36081045000","140","00","21","36","081","21",,"045000",1909
"Census Tract 452","Census Tract 452, Queens County, New York","36081045200","140","00","21","36","081","21",,"045200",1233
"Census Tract 454","Census Tract 454, Queens County, New York","36081045400","140","00","21","36","081","21",,"045400",4246
"Census Tract 455","Census Tract 455, Queens County, New York","36081045500","140","00","21","36","081","21",,"045500",12577
"Census Tract 456","Census Tract 456, Queens County, New York","36081045600","140","00","21","36","081","21",,"045600",1285
"Census Tract 457","Census Tract 457, Queens County, New York","36081045700","140","00","21","36","081","21",,"045700",3395
"Census Tract 458","Census Tract 458, Queens County, New York","36081045800","140","00","21","36","081","21",,"045800",1894
"Census Tract 459","Census Tract 459, Queens County, New York","36081045900","140","00","21","36","081","21",,"045900",3885
"Census Tract 460","Census Tract 460, Queens County, New York","36081046000","140","00","21","36","081","21",,"046000",5718
"Census Tract 461","Census Tract 461, Queens County, New York","36081046100","140","00","21","36","081","21",,"046100",2791
"Census Tract 462","Census Tract 462, Queens County, New York","36081046200","140","00","21","36","081","21",,"046200",6576
"Census Tract 463","Census Tract 463, Queens County, New York","36081046300","140","00","21","36","081","21",,"046300",4021
"Census Tract 464","Census Tract 464, Queens County, New York","36081046400","140","00","21","36","081","21",,"046400",1356
"Census Tract 465","Census Tract 465, Queens County, New York","36081046500","140","00","21","36","081","21",,"046500",4398
"Census Tract 466","Census Tract 466, Queens County, New York","36081046600","140","00","21","36","081","21",,"046600",2831
"Census Tract 467","Census Tract 467, Queens County, New York","36081046700","140","00","21","36","081","21",,"046700",7108
"Census Tract 468","Census Tract 468, Queens County, New York","36081046800","140","00","21","36","081","21",,"046800",4064
"Census Tract 469","Census Tract 469, Queens County, New York","36081046900","140","00","21","36","081","21",,"046900",9282
"Census Tract 470","Census Tract 470, Queens County, New York","36081047000","140","00","21","36","081","21",,"047000",3824
"Census Tract 471","Census Tract 471, Queens County, New York","36081047100","140","00","21","36","081","21",,"047100",4001
"Census Tract 472","Census Tract 472, Queens County, New York","36081047200","140","00","21","36","081","21",,"047200",4078
"Census Tract 473","Census Tract 473, Queens County, New York","36081047300","140","00","21","36","081","21",,"047300",3830
"Census Tract 475","Census Tract 475, Queens County, New York","36081047500","140","00","21","36","081","21",,"047500",4130
"Census Tract 476","Census Tract 476, Queens County, New York","36081047600","140","00","21","36","081","21",,"047600",1466
"Census Tract 478","Census Tract 478, Queens County, New York","36081047800","140","00","21","36","081","21",,"047800",5586
"Census Tract 479","Census Tract 479, Queens County, New York","36081047900","140","00","21","36","081","21",,"047900",5273
"Census Tract 480","Census Tract 480, Queens County, New York","36081048000","140","00","21","36","081","21",,"048000",2650
"Census Tract 481","Census Tract 481, Queens County, New York","36081048100","140","00","21","36","081","21",,"048100",6782
"Census Tract 482","Census Tract 482, Queens County, New York","36081048200","140","00","21","36","081","21",,"048200",1608
"Census Tract 483","Census Tract 483, Queens County, New York","36081048300","140","00","21","36","081","21",,"048300",3751
"Census Tract 484","Census Tract 484, Queens County, New York","36081048400","140","00","21","36","081","21",,"048400",5282
"Census Tract 485","Census Tract 485, Queens County, New York","36081048500","140","00","21","36","081","21",,"048500",4318
"Census Tract 489","Census Tract 489, Queens County, New York","36081048900","140","00","21","36","081","21",,"048900",1222
"Census Tract 492","Census Tract 492, Queens County, New York","36081049200","140","00","21","36","081","21",,"049200",5194
"Census Tract 493.01","Census Tract 493.01, Queens County, New York","36081049301","140","00","21","36","081","21",,"049301",1839
"Census Tract 493.02","Census Tract 493.02, Queens County, New York","36081049302","140","00","21","36","081","21",,"049302",2775
"Census Tract 495","Census Tract 495, Queens County, New York","36081049500","140","00","21","36","081","21",,"049500",1288
"Census Tract 496","Census Tract 496, Queens County, New York","36081049600","140","00","21","36","081","21",,"049600",3463
"Census Tract 497","Census Tract 497, Queens County, New York","36081049700","140","00","21","36","081","21",,"049700",2638
"Census Tract 499","Census Tract 499, Queens County, New York","36081049900","140","00","21","36","081","21",,"049900",4044
"Census Tract 500","Census Tract 500, Queens County, New York","36081050000","140","00","21","36","081","21",,"050000",4013
"Census Tract 502.01","Census Tract 502.01, Queens County, New York","36081050201","140","00","21","36","081","21",,"050201",1345
"Census Tract 502.02","Census Tract 502.02, Queens County, New York","36081050202","140","00","21","36","081","21",,"050202",1449
"Census Tract 504","Census Tract 504, Queens County, New York","36081050400","140","00","21","36","081","21",,"050400",1750
"Census Tract 505","Census Tract 505, Queens County, New York","36081050500","140","00","21","36","081","21",,"050500",1652
"Census Tract 506","Census Tract 506, Queens County, New York","36081050600","140","00","21","36","081","21",,"050600",1562
"Census Tract 507","Census Tract 507, Queens County, New York","36081050700","140","00","21","36","081","21",,"050700",3295
"Census Tract 508","Census Tract 508, Queens County, New York","36081050800","140","00","21","36","081","21",,"050800",2059
"Census Tract 510","Census Tract 510, Queens County, New York","36081051000","140","00","21","36","081","21",,"051000",1679
"Census Tract 511","Census Tract 511, Queens County, New York","36081051100","140","00","21","36","081","21",,"051100",2024
"Census Tract 512","Census Tract 512, Queens County, New York","36081051200","140","00","21","36","081","21",,"051200",2885
"Census Tract 513","Census Tract 513, Queens County, New York","36081051300","140","00","21","36","081","21",,"051300",2099
"Census Tract 515","Census Tract 515, Queens County, New York","36081051500","140","00","21","36","081","21",,"051500",2798
"Census Tract 516","Census Tract 516, Queens County, New York","36081051600","140","00","21","36","081","21",,"051600",2143
"Census Tract 517","Census Tract 517, Queens County, New York","36081051700","140","00","21","36","081","21",,"051700",1615
"Census Tract 518","Census Tract 518, Queens County, New York","36081051800","140","00","21","36","081","21",,"051800",2110
"Census Tract 520","Census Tract 520, Queens County, New York","36081052000","140","00","21","36","081","21",,"052000",1701
"Census Tract 521","Census Tract 521, Queens County, New York","36081052100","140","00","21","36","081","21",,"052100",2075
"Census Tract 522","Census Tract 522, Queens County, New York","36081052200","140","00","21","36","081","21",,"052200",1478
"Census Tract 524","Census Tract 524, Queens County, New York","36081052400","140","00","21","36","081","21",,"052400",1889
"Census Tract 525","Census Tract 525, Queens County, New York","36081052500","140","00","21","36","081","21",,"052500",1877
"Census Tract 526","Census Tract 526, Queens County, New York","36081052600","140","00","21","36","081","21",,"052600",1867
"Census Tract 527","Census Tract 527, Queens County, New York","36081052700","140","00","21","36","081","21",,"052700",2492
"Census Tract 528","Census Tract 528, Queens County, New York","36081052800","140","00","21","36","081","21",,"052800",1484
"Census Tract 529","Census Tract 529, Queens County, New York","36081052900","140","00","21","36","081","21",,"052900",830
"Census Tract 530","Census Tract 530, Queens County, New York","36081053000","140","00","21","36","081","21",,"053000",2227
"Census Tract 532","Census Tract 532, Queens County, New York","36081053200","140","00","21","36","081","21",,"053200",1855
"Census Tract 534","Census Tract 534, Queens County, New York","36081053400","140","00","21","36","081","21",,"053400",1868
"Census Tract 535","Census Tract 535, Queens County, New York","36081053500","140","00","21","36","081","21",,"053500",1117
"Census Tract 536","Census Tract 536, Queens County, New York","36081053600","140","00","21","36","081","21",,"053600",2154
"Census Tract 538","Census Tract 538, Queens County, New York","36081053800","140","00","21","36","081","21",,"053800",1952
"Census Tract 539","Census Tract 539, Queens County, New York","36081053900","140","00","21","36","081","21",,"053900",3951
"Census Tract 540","Census Tract 540, Queens County, New York","36081054000","140","00","21","36","081","21",,"054000",4496
"Census Tract 542","Census Tract 542, Queens County, New York","36081054200","140","00","21","36","081","21",,"054200",5709
"Census Tract 545","Census Tract 545, Queens County, New York","36081054500","140","00","21","36","081","21",,"054500",3932
"Census Tract 547","Census Tract 547, Queens County, New York","36081054700","140","00","21","36","081","21",,"054700",4717
"Census Tract 548","Census Tract 548, Queens County, New York","36081054800","140","00","21","36","081","21",,"054800",2392
"Census Tract 549","Census Tract 549, Queens County, New York","36081054900","140","00","21","36","081","21",,"054900",5322
"Census Tract 551","Census Tract 551, Queens County, New York","36081055100","140","00","21","36","081","21",,"055100",4679
"Census Tract 552","Census Tract 552, Queens County, New York","36081055200","140","00","21","36","081","21",,"055200",3497
"Census Tract 553","Census Tract 553, Queens County, New York","36081055300","140","00","21","36","081","21",,"055300",2537
"Census Tract 554","Census Tract 554, Queens County, New York","36081055400","140","00","21","36","081","21",,"055400",2492
"Census Tract 555","Census Tract 555, Queens County, New York","36081055500","140","00","21","36","081","21",,"055500",2187
"Census Tract 556","Census Tract 556, Queens County, New York","36081055600","140","00","21","36","081","21",,"055600",2254
"Census Tract 557","Census Tract 557, Queens County, New York","36081055700","140","00","21","36","081","21",,"055700",3946
"Census Tract 558","Census Tract 558, Queens County, New York","36081055800","140","00","21","36","081","21",,"055800",1967
"Census Tract 559","Census Tract 559, Queens County, New York","36081055900","140","00","21","36","081","21",,"055900",1134
"Census Tract 560","Census Tract 560, Queens County, New York","36081056000","140","00","21","36","081","21",,"056000",1826
"Census Tract 561","Census Tract 561, Queens County, New York","36081056100","140","00","21","36","081","21",,"056100",7
"Census Tract 562","Census Tract 562, Queens County, New York","36081056200","140","00","21","36","081","21",,"056200",1484
"Census Tract 564","Census Tract 564, Queens County, New York","36081056400","140","00","21","36","081","21",,"056400",1839
"Census Tract 565","Census Tract 565, Queens County, New York","36081056500","140","00","21","36","081","21",,"056500",1120
"Census Tract 566","Census Tract 566, Queens County, New York","36081056600","140","00","21","36","081","21",,"056600",1588
"Census Tract 567","Census Tract 567, Queens County, New York","36081056700","140","00","21","36","081","21",,"056700",4513
"Census Tract 568","Census Tract 568, Queens County, New York","36081056800","140","00","21","36","081","21",,"056800",5356
"Census Tract 577","Census Tract 577, Queens County, New York","36081057700","140","00","21","36","081","21",,"057700",3483
"Census Tract 578","Census Tract 578, Queens County, New York","36081057800","140","00","21","36","081","21",,"057800",3477
"Census Tract 579","Census Tract 579, Queens County, New York","36081057900","140","00","21","36","081","21",,"057900",1566
"Census Tract 580","Census Tract 580, Queens County, New York","36081058000","140","00","21","36","081","21",,"058000",4145
"Census Tract 581","Census Tract 581, Queens County, New York","36081058100","140","00","21","36","081","21",,"058100",2608
"Census Tract 583","Census Tract 583, Queens County, New York","36081058300","140","00","21","36","081","21",,"058300",3366
"Census Tract 585","Census Tract 585, Queens County, New York","36081058500","140","00","21","36","081","21",,"058500",4135
"Census Tract 587","Census Tract 587, Queens County, New York","36081058700","140","00","21","36","081","21",,"058700",3336
"Census Tract 588","Census Tract 588, Queens County, New York","36081058800","140","00","21","36","081","21",,"058800",1120
"Census Tract 589","Census Tract 589, Queens County, New York","36081058900","140","00","21","36","081","21",,"058900",4384
"Census Tract 590","Census Tract 590, Queens County, New York","36081059000","140","00","21","36","081","21",,"059000",1241
"Census Tract 591","Census Tract 591, Queens County, New York","36081059100","140","00","21","36","081","21",,"059100",5777
"Census Tract 592","Census Tract 592, Queens County, New York","36081059200","140","00","21","36","081","21",,"059200",1263
"Census Tract 593","Census Tract 593, Queens County, New York","36081059300","140","00","21","36","081","21",,"059300",3865
"Census Tract 594","Census Tract 594, Queens County, New York","36081059400","140","00","21","36","081","21",,"059400",1780
"Census Tract 595","Census Tract 595, Queens County, New York","36081059500","140","00","21","36","081","21",,"059500",4550
"Census Tract 596","Census Tract 596, Queens County, New York","36081059600","140","00","21","36","081","21",,"059600",1614
"Census Tract 598","Census Tract 598, Queens County, New York","36081059800","140","00","21","36","081","21",,"059800",1830
"Census Tract 599","Census Tract 599, Queens County, New York","36081059900","140","00","21","36","081","21",,"059900",1446
"Census Tract 600","Census Tract 600, Queens County, New York","36081060000","140","00","21","36","081","21",,"060000",1260
"Census Tract 601","Census Tract 601, Queens County, New York","36081060100","140","00","21","36","081","21",,"060100",2003
"Census Tract 602","Census Tract 602, Queens County, New York","36081060200","140","00","21","36","081","21",,"060200",1212
"Census Tract 603","Census Tract 603, Queens County, New York","36081060300","140","00","21","36","081","21",,"060300",1560
"Census Tract 604","Census Tract 604, Queens County, New York","36081060400","140","00","21","36","081","21",,"060400",1026
"Census Tract 606","Census Tract 606, Queens County, New York","36081060600","140","00","21","36","081","21",,"060600",1521
"Census Tract 607","Census Tract 607, Queens County, New York","36081060700","140","00","21","36","081","21",,"060700",1105
"Census Tract 608","Census Tract 608, Queens County, New York","36081060800","140","00","21","36","081","21",,"060800",1631
"Census Tract 610","Census Tract 610, Queens County, New York","36081061000","140","00","21","36","081","21",,"061000",1216
"Census Tract 612","Census Tract 612, Queens County, New York","36081061200","140","00","21","36","081","21",,"061200",1719
"Census Tract 613","Census Tract 613, Queens County, New York","36081061300","140","00","21","36","081","21",,"061300",5011
"Census Tract 614","Census Tract 614, Queens County, New York","36081061400","140","00","21","36","081","21",,"061400",1436
"Census Tract 616.01","Census Tract 616.01, Queens County, New York","36081061601","140","00","21","36","081","21",,"061601",2189
"Census Tract 616.02","Census Tract 616.02, Queens County, New York","36081061602","140","00","21","36","081","21",,"061602",1545
"Census Tract 618","Census Tract 618, Queens County, New York","36081061800","140","00","21","36","081","21",,"061800",1603
"Census Tract 619","Census Tract 619, Queens County, New York","36081061900","140","00","21","36","081","21",,"061900",2649
"Census Tract 620","Census Tract 620, Queens County, New York","36081062000","140","00","21","36","081","21",,"062000",1567
"Census Tract 621","Census Tract 621, Queens County, New York","36081062100","140","00","21","36","081","21",,"062100",2732
"Census Tract 623","Census Tract 623, Queens County, New York","36081062300","140","00","21","36","081","21",,"062300",1669
"Census Tract 624","Census Tract 624, Queens County, New York","36081062400","140","00","21","36","081","21",,"062400",671
"Census Tract 625","Census Tract 625, Queens County, New York","36081062500","140","00","21","36","081","21",,"062500",2242
"Census Tract 626","Census Tract 626, Queens County, New York","36081062600","140","00","21","36","081","21",,"062600",2668
"Census Tract 627","Census Tract 627, Queens County, New York","36081062700","140","00","21","36","081","21",,"062700",2630
"Census Tract 629","Census Tract 629, Queens County, New York","36081062900","140","00","21","36","081","21",,"062900",2673
"Census Tract 630","Census Tract 630, Queens County, New York","36081063000","140","00","21","36","081","21",,"063000",1770
"Census Tract 632","Census Tract 632, Queens County, New York","36081063200","140","00","21","36","081","21",,"063200",2407
"Census Tract 633.01","Census Tract 633.01, Queens County, New York","36081063301","140","00","21","36","081","21",,"063301",1462
"Census Tract 633.02","Census Tract 633.02, Queens County, New York","36081063302","140","00","21","36","081","21",,"063302",1415
"Census Tract 635","Census Tract 635, Queens County, New York","36081063500","140","00","21","36","081","21",,"063500",2485
"Census Tract 637","Census Tract 637, Queens County, New York","36081063700","140","00","21","36","081","21",,"063700",3093
"Census Tract 638","Census Tract 638, Queens County, New York","36081063800","140","00","21","36","081","21",,"063800",3835
"Census Tract 639","Census Tract 639, Queens County, New York","36081063900","140","00","21","36","081","21",,"063900",2670
"Census Tract 641.01","Census Tract 641.01, Queens County, New York","36081064101","140","00","21","36","081","21",,"064101",1603
"Census Tract 641.02","Census Tract 641.02, Queens County, New York","36081064102","140","00","21","36","081","21",,"064102",217
"Census Tract 645","Census Tract 645, Queens County, New York","36081064500","140","00","21","36","081","21",,"064500",1928
"Census Tract 646","Census Tract 646, Queens County, New York","36081064600","140","00","21","36","081","21",,"064600",3134
"Census Tract 650","Census Tract 650, Queens County, New York","36081065000","140","00","21","36","081","21",,"065000",3027
"Census Tract 654","Census Tract 654, Queens County, New York","36081065400","140","00","21","36","081","21",,"065400",2699
"Census Tract 655","Census Tract 655, Queens County, New York","36081065500","140","00","21","36","081","21",,"065500",819
"Census Tract 656","Census Tract 656, Queens County, New York","36081065600","140","00","21","36","081","21",,"065600",4373
"Census Tract 657.01","Census Tract 657.01, Queens County, New York","36081065701","140","00","21","36","081","21",,"065701",1740
"Census Tract 657.02","Census Tract 657.02, Queens County, New York","36081065702","140","00","21","36","081","21",,"065702",1490
"Census Tract 659","Census Tract 659, Queens County, New York","36081065900","140","00","21","36","081","21",,"065900",1694
"Census Tract 660","Census Tract 660, Queens County, New York","36081066000","140","00","21","36","081","21",,"066000",3214
"Census Tract 661","Census Tract 661, Queens County, New York","36081066100","140","00","21","36","081","21",,"066100",1534
"Census Tract 663","Census Tract 663, Queens County, New York","36081066300","140","00","21","36","081","21",,"066300",2537
"Census Tract 664","Census Tract 664, Queens County, New York","36081066400","140","00","21","36","081","21",,"066400",9808
"Census Tract 665","Census Tract 665, Queens County, New York","36081066500","140","00","21","36","081","21",,"066500",2793
"Census Tract 667","Census Tract 667, Queens County, New York","36081066700","140","00","21","36","081","21",,"066700",2063
"Census Tract 669","Census Tract 669, Queens County, New York","36081066900","140","00","21","36","081","21",,"066900",1702
"Census Tract 671.01","Census Tract 671.01, Queens County, New York","36081067101","140","00","21","36","081","21",,"067101",1173
"Census Tract 671.02","Census Tract 671.02, Queens County, New York","36081067102","140","00","21","36","081","21",,"067102",1122
"Census Tract 677","Census Tract 677, Queens County, New York","36081067700","140","00","21","36","081","21",,"067700",1859
"Census Tract 679","Census Tract 679, Queens County, New York","36081067900","140","00","21","36","081","21",,"067900",4301
"Census Tract 680","Census Tract 680, Queens County, New York","36081068000","140","00","21","36","081","21",,"068000",4310
"Census Tract 682","Census Tract 682, Queens County, New York","36081068200","140","00","21","36","081","21",,"068200",1261
"Census Tract 683","Census Tract 683, Queens County, New York","36081068300","140","00","21","36","081","21",,"068300",4298
"Census Tract 687","Census Tract 687, Queens County, New York","36081068700","140","00","21","36","081","21",,"068700",4709
"Census Tract 690","Census Tract 690, Queens County, New York","36081069000","140","00","21","36","081","21",,"069000",3285
"Census Tract 693","Census Tract 693, Queens County, New York","36081069300","140","00","21","36","081","21",,"069300",2835
"Census Tract 694","Census Tract 694, Queens County, New York","36081069400","140","00","21","36","081","21",,"069400",2861
"Census Tract 695","Census Tract 695, Queens County, New York","36081069500","140","00","21","36","081","21",,"069500",2332
"Census Tract 697.01","Census Tract 697.01, Queens County, New York","36081069701","140","00","21","36","081","21",,"069701",3597
"Census Tract 697.02","Census Tract 697.02, Queens County, New York","36081069702","140","00","21","36","081","21",,"069702",5140
"Census Tract 703","Census Tract 703, Queens County, New York","36081070300","140","00","21","36","081","21",,"070300",3019
"Census Tract 707","Census Tract 707, Queens County, New York","36081070700","140","00","21","36","081","21",,"070700",2130
"Census Tract 709","Census Tract 709, Queens County, New York","36081070900","140","00","21","36","081","21",,"070900",2421
"Census Tract 711","Census Tract 711, Queens County, New York","36081071100","140","00","21","36","081","21",,"071100",4420
"Census Tract 713.01","Census Tract 713.01, Queens County, New York","36081071301","140","00","21","36","081","21",,"071301",11156
"Census Tract 713.02","Census Tract 713.02, Queens County, New York","36081071302","140","00","21","36","081","21",,"071302",10439
"Census Tract 716","Census Tract 716, Queens County, New York","36081071600","140","00","21","36","081","21",,"071600",28
"Census Tract 717","Census Tract 717, Queens County, New York","36081071700","140","00","21","36","081","21",,"071700",9763
"Census Tract 719","Census Tract 719, Queens County, New York","36081071900","140","00","21","36","081","21",,"071900",2783
"Census Tract 721","Census Tract 721, Queens County, New York","36081072100","140","00","21","36","081","21",,"072100",5243
"Census Tract 725","Census Tract 725, Queens County, New York","36081072500","140","00","21","36","081","21",,"072500",95
"Census Tract 727","Census Tract 727, Queens County, New York","36081072700","140","00","21","36","081","21",,"072700",918
"Census Tract 729","Census Tract 729, Queens County, New York","36081072900","140","00","21","36","081","21",,"072900",1418
"Census Tract 731","Census Tract 731, Queens County, New York","36081073100","140","00","21","36","081","21",,"073100",1747
"Census Tract 733","Census Tract 733, Queens County, New York","36081073300","140","00","21","36","081","21",,"073300",895
"Census Tract 735","Census Tract 735, Queens County, New York","36081073500","140","00","21","36","081","21",,"073500",748
"Census Tract 737","Census Tract 737, Queens County, New York","36081073700","140","00","21","36","081","21",,"073700",1848
"Census Tract 739","Census Tract 739, Queens County, New York","36081073900","140","00","21","36","081","21",,"073900",4994
"Census Tract 741","Census Tract 741, Queens County, New York","36081074100","140","00","21","36","081","21",,"074100",3079
"Census Tract 743","Census Tract 743, Queens County, New York","36081074300","140","00","21","36","081","21",,"074300",4365
"Census Tract 745","Census Tract 745, Queens County, New York","36081074500","140","00","21","36","081","21",,"074500",3943
"Census Tract 747","Census Tract 747, Queens County, New York","36081074700","140","00","21","36","081","21",,"074700",2621
"Census Tract 757","Census Tract 757, Queens County, New York","36081075700","140","00","21","36","081","21",,"075700",8995
"Census Tract 766","Census Tract 766, Queens County, New York","36081076600","140","00","21","36","081","21",,"076600",564
"Census Tract 768","Census Tract 768, Queens County, New York","36081076800","140","00","21","36","081","21",,"076800",775
"Census Tract 769.01","Census Tract 769.01, Queens County, New York","36081076901","140","00","21","36","081","21",,"076901",3526
"Census Tract 769.02","Census Tract 769.02, Queens County, New York","36081076902","140","00","21","36","081","21",,"076902",1332
"Census Tract 771","Census Tract 771, Queens County, New York","36081077100","140","00","21","36","081","21",,"077100",983
"Census Tract 773","Census Tract 773, Queens County, New York","36081077300","140","00","21","36","081","21",,"077300",2087
"Census Tract 775","Census Tract 775, Queens County, New York","36081077500","140","00","21","36","081","21",,"077500",2482
"Census Tract 779.01","Census Tract 779.01, Queens County, New York","36081077901","140","00","21","36","081","21",,"077901",9734
"Census Tract 779.02","Census Tract 779.02, Queens County, New York","36081077902","140","00","21","36","081","21",,"077902",5389
"Census Tract 779.03","Census Tract 779.03, Queens County, New York","36081077903","140","00","21","36","081","21",,"077903",2886
"Census Tract 779.04","Census Tract 779.04, Queens County, New York","36081077904","140","00","21","36","081","21",,"077904",6303
"Census Tract 779.05","Census Tract 779.05, Queens County, New York","36081077905","140","00","21","36","081","21",,"077905",2167
"Census Tract 788","Census Tract 788, Queens County, New York","36081078800","140","00","21","36","081","21",,"078800",1746
"Census Tract 790","Census Tract 790, Queens County, New York","36081079000","140","00","21","36","081","21",,"079000",2478
"Census Tract 792","Census Tract 792, Queens County, New York","36081079200","140","00","21","36","081","21",,"079200",2365
"Census Tract 793","Census Tract 793, Queens County, New York","36081079300","140","00","21","36","081","21",,"079300",0
"Census Tract 797","Census Tract 797, Queens County, New York","36081079700","140","00","21","36","081","21",,"079700",11887
"Census Tract 799","Census Tract 799, Queens County, New York","36081079900","140","00","21","36","081","21",,"079900",3196
"Census Tract 803.01","Census Tract 803.01, Queens County, New York","36081080301","140","00","21","36","081","21",,"080301",3891
"Census Tract 803.02","Census Tract 803.02, Queens County, New York","36081080302","140","00","21","36","081","21",,"080302",3186
"Census Tract 809","Census Tract 809, Queens County, New York","36081080900","140","00","21","36","081","21",,"080900",6401
"Census Tract 814","Census Tract 814, Queens County, New York","36081081400","140","00","21","36","081","21",,"081400",3642
"Census Tract 818","Census Tract 818, Queens County, New York","36081081800","140","00","21","36","081","21",,"081800",3531
"Census Tract 837","Census Tract 837, Queens County, New York","36081083700","140","00","21","36","081","21",,"083700",5129
"Census Tract 838","Census Tract 838, Queens County, New York","36081083800","140","00","21","36","081","21",,"083800",4764
"Census Tract 840","Census Tract 840, Queens County, New York","36081084000","140","00","21","36","081","21",,"084000",6903
"Census Tract 845","Census Tract 845, Queens County, New York","36081084500","140","00","21","36","081","21",,"084500",4883
"Census Tract 846.01","Census Tract 846.01, Queens County, New York","36081084601","140","00","21","36","081","21",,"084601",2817
"Census Tract 846.02","Census Tract 846.02, Queens County, New York","36081084602","140","00","21","36","081","21",,"084602",1109
"Census Tract 851","Census Tract 851, Queens County, New York","36081085100","140","00","21","36","081","21",,"085100",7033
"Census Tract 853","Census Tract 853, Queens County, New York","36081085300","140","00","21","36","081","21",,"085300",5861
"Census Tract 855","Census Tract 855, Queens County, New York","36081085500","140","00","21","36","081","21",,"085500",7135
"Census Tract 857","Census Tract 857, Queens County, New York","36081085700","140","00","21","36","081","21",,"085700",6207
"Census Tract 859","Census Tract 859, Queens County, New York","36081085900","140","00","21","36","081","21",,"085900",4950
"Census Tract 861","Census Tract 861, Queens County, New York","36081086100","140","00","21","36","081","21",,"086100",2461
"Census Tract 863","Census Tract 863, Queens County, New York","36081086300","140","00","21","36","081","21",,"086300",7207
"Census Tract 864","Census Tract 864, Queens County, New York","36081086400","140","00","21","36","081","21",,"086400",2481
"Census Tract 865","Census Tract 865, Queens County, New York","36081086500","140","00","21","36","081","21",,"086500",4156
"Census Tract 867","Census Tract 867, Queens County, New York","36081086700","140","00","21","36","081","21",,"086700",867
"Census Tract 871","Census Tract 871, Queens County, New York","36081087100","140","00","21","36","081","21",,"087100",1775
"Census Tract 875","Census Tract 875, Queens County, New York","36081087500","140","00","21","36","081","21",,"087500",385
